GEOID,NAME,state_name,race_total,white_non_hispanic,black_alone,asian_alone,hispanic_latino
34015501205,Census Tract 5012.05; Gloucester County; New Jersey,New Jersey,3628,2802,375,101,292
34015501206,Census Tract 5012.06; Gloucester County; New Jersey,New Jersey,4612,3672,285,281,230
34015501208,Census Tract 5012.08; Gloucester County; New Jersey,New Jersey,4356,3726,111,51,310
34015501209,Census Tract 5012.09; Gloucester County; New Jersey,New Jersey,6812,5292,340,333,564
34015501210,Census Tract 5012.10; Gloucester County; New Jersey,New Jersey,3651,3345,103,127,6
34015501212,Census Tract 5012.12; Gloucester County; New Jersey,New Jersey,3765,2514,767,155,329
34015501213,Census Tract 5012.13; Gloucester County; New Jersey,New Jersey,4402,3769,77,167,277
34015501301,Census Tract 5013.01; Gloucester County; New Jersey,New Jersey,3570,3390,21,0,138
34015501302,Census Tract 5013.02; Gloucester County; New Jersey,New Jersey,2423,2230,12,53,93
34015501303,Census Tract 5013.03; Gloucester County; New Jersey,New Jersey,2812,2540,149,67,36
34015501402,Census Tract 5014.02; Gloucester County; New Jersey,New Jersey,3870,2047,848,288,547
34015501403,Census Tract 5014.03; Gloucester County; New Jersey,New Jersey,5063,3464,890,153,431
34015501404,Census Tract 5014.04; Gloucester County; New Jersey,New Jersey,4531,2869,446,380,735
34015501405,Census Tract 5014.05; Gloucester County; New Jersey,New Jersey,4591,3316,619,367,189
34015501406,Census Tract 5014.06; Gloucester County; New Jersey,New Jersey,4959,3005,1094,208,476
34015501501,Census Tract 5015.01; Gloucester County; New Jersey,New Jersey,3367,2443,595,13,308
34015501502,Census Tract 5015.02; Gloucester County; New Jersey,New Jersey,5434,3293,1213,18,655
34015501603,Census Tract 5016.03; Gloucester County; New Jersey,New Jersey,6202,5426,192,14,470
34015501604,Census Tract 5016.04; Gloucester County; New Jersey,New Jersey,6633,4950,949,150,264
34015501605,Census Tract 5016.05; Gloucester County; New Jersey,New Jersey,4668,3301,582,86,319
34015501606,Census Tract 5016.06; Gloucester County; New Jersey,New Jersey,7272,5312,1096,189,396
34015501608,Census Tract 5016.08; Gloucester County; New Jersey,New Jersey,6588,5052,570,0,678
34015501609,Census Tract 5016.09; Gloucester County; New Jersey,New Jersey,5868,3517,901,138,1171
34015501701,Census Tract 5017.01; Gloucester County; New Jersey,New Jersey,5473,4237,797,86,219
34015501702,Census Tract 5017.02; Gloucester County; New Jersey,New Jersey,2850,2008,158,34,549
34015501703,Census Tract 5017.03; Gloucester County; New Jersey,New Jersey,4207,3373,483,38,253
34015501704,Census Tract 5017.04; Gloucester County; New Jersey,New Jersey,3888,3063,129,4,387
34015501800,Census Tract 5018; Gloucester County; New Jersey,New Jersey,1830,1465,67,0,285
34015501900,Census Tract 5019; Gloucester County; New Jersey,New Jersey,4408,3514,510,148,118
34015502001,Census Tract 5020.01; Gloucester County; New Jersey,New Jersey,7040,5778,156,444,442
34015502002,Census Tract 5020.02; Gloucester County; New Jersey,New Jersey,6563,5460,368,255,261
34015502100,Census Tract 5021; Gloucester County; New Jersey,New Jersey,3391,3031,50,23,134
34015502201,Census Tract 5022.01; Gloucester County; New Jersey,New Jersey,3176,2423,510,160,83
34015502202,Census Tract 5022.02; Gloucester County; New Jersey,New Jersey,2843,1857,755,119,104
34015502203,Census Tract 5022.03; Gloucester County; New Jersey,New Jersey,4291,3444,442,222,142
34015502204,Census Tract 5022.04; Gloucester County; New Jersey,New Jersey,2393,1858,126,225,165
34015502300,Census Tract 5023; Gloucester County; New Jersey,New Jersey,2706,1627,391,26,560
34015502400,Census Tract 5024; Gloucester County; New Jersey,New Jersey,6008,5078,585,0,260
34017000101,Census Tract 1.01; Hudson County; New Jersey,New Jersey,2734,457,158,611,1497
34017000102,Census Tract 1.02; Hudson County; New Jersey,New Jersey,3395,653,390,901,1346
34017000200,Census Tract 2; Hudson County; New Jersey,New Jersey,4532,566,147,936,2725
34017000300,Census Tract 3; Hudson County; New Jersey,New Jersey,3526,1647,143,567,1132
34017000400,Census Tract 4; Hudson County; New Jersey,New Jersey,3746,696,83,1926,999
34017000500,Census Tract 5; Hudson County; New Jersey,New Jersey,4237,798,197,1252,1805
34017000600,Census Tract 6; Hudson County; New Jersey,New Jersey,5581,1756,441,1233,2060
34017000700,Census Tract 7; Hudson County; New Jersey,New Jersey,3512,1154,145,585,1410
34017000800,Census Tract 8; Hudson County; New Jersey,New Jersey,3944,1344,296,589,1577
34017000902,Census Tract 9.02; Hudson County; New Jersey,New Jersey,5679,1311,111,3390,611
34017001000,Census Tract 10; Hudson County; New Jersey,New Jersey,1964,315,47,685,855
34017001100,Census Tract 11; Hudson County; New Jersey,New Jersey,5060,1294,286,1300,2020
34017001201,Census Tract 12.01; Hudson County; New Jersey,New Jersey,2089,393,179,840,459
34017001202,Census Tract 12.02; Hudson County; New Jersey,New Jersey,1680,306,253,208,823
34017001300,Census Tract 13; Hudson County; New Jersey,New Jersey,2873,1009,130,462,1126
34017001400,Census Tract 14; Hudson County; New Jersey,New Jersey,3976,1054,437,920,1385
34017001701,Census Tract 17.01; Hudson County; New Jersey,New Jersey,5674,1187,800,1991,1355
34017001800,Census Tract 18; Hudson County; New Jersey,New Jersey,4245,943,443,1432,1274
34017001900,Census Tract 19; Hudson County; New Jersey,New Jersey,2243,424,316,1338,149
34017002001,Census Tract 20.01; Hudson County; New Jersey,New Jersey,1499,347,48,633,381
34017002002,Census Tract 20.02; Hudson County; New Jersey,New Jersey,2980,550,253,1253,810
34017002200,Census Tract 22; Hudson County; New Jersey,New Jersey,1796,850,35,304,416
34017002300,Census Tract 23; Hudson County; New Jersey,New Jersey,2541,1055,407,484,204
34017002400,Census Tract 24; Hudson County; New Jersey,New Jersey,3066,1616,134,307,829
34017002700,Census Tract 27; Hudson County; New Jersey,New Jersey,5879,1293,1219,939,2162
34017002800,Census Tract 28; Hudson County; New Jersey,New Jersey,6230,2144,998,1275,1495
34017002900,Census Tract 29; Hudson County; New Jersey,New Jersey,3682,1066,435,1261,771
34017003000,Census Tract 30; Hudson County; New Jersey,New Jersey,2802,606,229,896,1047
34017003101,Census Tract 31.01; Hudson County; New Jersey,New Jersey,2462,547,385,1094,321
34017003102,Census Tract 31.02; Hudson County; New Jersey,New Jersey,3553,1290,275,678,1116
34017003500,Census Tract 35; Hudson County; New Jersey,New Jersey,2375,929,137,234,991
34017004000,Census Tract 40; Hudson County; New Jersey,New Jersey,5994,731,924,2551,1222
34017004102,Census Tract 41.02; Hudson County; New Jersey,New Jersey,4476,340,1178,298,2270
34017004103,Census Tract 41.03; Hudson County; New Jersey,New Jersey,2025,666,671,112,576
34017004104,Census Tract 41.04; Hudson County; New Jersey,New Jersey,3478,1079,770,177,1192
34017004200,Census Tract 42; Hudson County; New Jersey,New Jersey,5459,746,1862,493,2266
34017004300,Census Tract 43; Hudson County; New Jersey,New Jersey,2884,718,1415,45,657
34017004400,Census Tract 44; Hudson County; New Jersey,New Jersey,2644,108,1413,0,1036
34017004500,Census Tract 45; Hudson County; New Jersey,New Jersey,5761,517,3828,90,1284
34017004600,Census Tract 46; Hudson County; New Jersey,New Jersey,2919,384,679,36,1763
34017004700,Census Tract 47; Hudson County; New Jersey,New Jersey,3077,1084,940,136,763
34017004800,Census Tract 48; Hudson County; New Jersey,New Jersey,4763,969,1157,1283,1125
34017004900,Census Tract 49; Hudson County; New Jersey,New Jersey,5091,464,2472,872,1112
34017005200,Census Tract 52; Hudson County; New Jersey,New Jersey,4472,649,2593,283,922
34017005300,Census Tract 53; Hudson County; New Jersey,New Jersey,4102,293,2237,112,1417
34017005400,Census Tract 54; Hudson County; New Jersey,New Jersey,7766,1096,1637,3138,1245
34017005500,Census Tract 55; Hudson County; New Jersey,New Jersey,3201,450,1991,6,661
34017005600,Census Tract 56; Hudson County; New Jersey,New Jersey,4627,324,1825,1041,1388
34017005801,Census Tract 58.01; Hudson County; New Jersey,New Jersey,5891,306,3657,47,1763
34017005802,Census Tract 58.02; Hudson County; New Jersey,New Jersey,1841,788,122,465,330
34017005901,Census Tract 59.01; Hudson County; New Jersey,New Jersey,3318,271,957,1006,910
34017005902,Census Tract 59.02; Hudson County; New Jersey,New Jersey,5092,1099,694,1302,1952
34017006000,Census Tract 60; Hudson County; New Jersey,New Jersey,4365,149,2505,345,1145
34017006101,Census Tract 61.01; Hudson County; New Jersey,New Jersey,4139,1050,476,1661,676
34017006102,Census Tract 61.02; Hudson County; New Jersey,New Jersey,3152,293,1391,222,1096
34017006200,Census Tract 62; Hudson County; New Jersey,New Jersey,4840,427,1796,287,1818
34017006300,Census Tract 63; Hudson County; New Jersey,New Jersey,4247,497,1435,218,1623
34017006400,Census Tract 64; Hudson County; New Jersey,New Jersey,3114,1547,186,654,544
34017006500,Census Tract 65; Hudson County; New Jersey,New Jersey,2308,933,134,503,678
34017006600,Census Tract 66; Hudson County; New Jersey,New Jersey,1353,121,25,1083,113
34017006700,Census Tract 67; Hudson County; New Jersey,New Jersey,3481,272,1392,36,1693
34017006800,Census Tract 68; Hudson County; New Jersey,New Jersey,3856,223,2221,0,1176
34017006900,Census Tract 69; Hudson County; New Jersey,New Jersey,37,18,0,19,0
34017007001,Census Tract 70.01; Hudson County; New Jersey,New Jersey,2552,782,147,478,965
34017007002,Census Tract 70.02; Hudson County; New Jersey,New Jersey,2229,699,88,1137,237
34017007100,Census Tract 71; Hudson County; New Jersey,New Jersey,2952,760,265,881,796
34017007200,Census Tract 72; Hudson County; New Jersey,New Jersey,3314,1199,312,991,604
34017007300,Census Tract 73; Hudson County; New Jersey,New Jersey,4267,1885,164,1697,341
34017007400,Census Tract 74; Hudson County; New Jersey,New Jersey,5676,2206,429,2394,438
34017007500,Census Tract 75; Hudson County; New Jersey,New Jersey,7427,2636,392,2772,1112
34017007601,Census Tract 76.01; Hudson County; New Jersey,New Jersey,8144,3030,254,4298,297
34017007602,Census Tract 76.02; Hudson County; New Jersey,New Jersey,4302,1182,43,2207,557
34017007701,Census Tract 77.01; Hudson County; New Jersey,New Jersey,5155,1180,246,3536,33
34017007702,Census Tract 77.02; Hudson County; New Jersey,New Jersey,778,155,0,564,15
34017007703,Census Tract 77.03; Hudson County; New Jersey,New Jersey,4121,1002,68,2388,481
34017007800,Census Tract 78; Hudson County; New Jersey,New Jersey,3654,1340,702,669,820
34017010100,Census Tract 101; Hudson County; New Jersey,New Jersey,7617,2187,1350,995,2880
34017010200,Census Tract 102; Hudson County; New Jersey,New Jersey,3357,1691,286,349,964
34017010300,Census Tract 103; Hudson County; New Jersey,New Jersey,2917,1352,115,400,988
34017010400,Census Tract 104; Hudson County; New Jersey,New Jersey,5011,2149,614,1064,820
34017010500,Census Tract 105; Hudson County; New Jersey,New Jersey,5354,2709,221,284,1982
34017010601,Census Tract 106.01; Hudson County; New Jersey,New Jersey,2696,957,88,298,1320
34017010602,Census Tract 106.02; Hudson County; New Jersey,New Jersey,5203,1892,180,661,2257
34017010701,Census Tract 107.01; Hudson County; New Jersey,New Jersey,2247,1020,188,19,946
34017010702,Census Tract 107.02; Hudson County; New Jersey,New Jersey,1718,235,57,23,1263
34017010800,Census Tract 108; Hudson County; New Jersey,New Jersey,3902,1140,728,733,1257
34017010900,Census Tract 109; Hudson County; New Jersey,New Jersey,2344,942,396,276,658
34017011000,Census Tract 110; Hudson County; New Jersey,New Jersey,2779,648,915,351,689
34017011100,Census Tract 111; Hudson County; New Jersey,New Jersey,4670,1428,418,519,2044
34017011200,Census Tract 112; Hudson County; New Jersey,New Jersey,6274,3366,582,438,1666
34017011300,Census Tract 113; Hudson County; New Jersey,New Jersey,3447,1557,389,344,1124
34017011400,Census Tract 114; Hudson County; New Jersey,New Jersey,4041,1939,108,161,1826
34017011500,Census Tract 115; Hudson County; New Jersey,New Jersey,2626,1584,181,57,678
34017011600,Census Tract 116; Hudson County; New Jersey,New Jersey,4294,2313,501,220,1107
34017012300,Census Tract 123; Hudson County; New Jersey,New Jersey,2210,759,40,91,1295
34017012400,Census Tract 124; Hudson County; New Jersey,New Jersey,2964,1318,64,53,1081
34017012500,Census Tract 125; Hudson County; New Jersey,New Jersey,3318,1671,14,109,1380
34017012600,Census Tract 126; Hudson County; New Jersey,New Jersey,3671,1340,20,83,2121
34017012700,Census Tract 127; Hudson County; New Jersey,New Jersey,6554,2231,737,152,3210
34017012800,Census Tract 128; Hudson County; New Jersey,New Jersey,4827,1896,171,157,2194
34017012900,Census Tract 129; Hudson County; New Jersey,New Jersey,4002,931,47,123,2578
34017013000,Census Tract 130; Hudson County; New Jersey,New Jersey,3851,641,289,104,2699
34017013100,Census Tract 131; Hudson County; New Jersey,New Jersey,2309,663,47,79,1453
34017013200,Census Tract 132; Hudson County; New Jersey,New Jersey,4155,999,13,296,2621
34017013300,Census Tract 133; Hudson County; New Jersey,New Jersey,3296,914,145,81,1863
34017013400,Census Tract 134; Hudson County; New Jersey,New Jersey,2718,558,15,217,1789
34017013500,Census Tract 135; Hudson County; New Jersey,New Jersey,5520,953,0,563,3612
34017013600,Census Tract 136; Hudson County; New Jersey,New Jersey,2080,276,0,282,1393
34017013700,Census Tract 137; Hudson County; New Jersey,New Jersey,2889,961,147,367,1371
34017013800,Census Tract 138; Hudson County; New Jersey,New Jersey,4335,1143,362,1548,1036
34017013900,Census Tract 139; Hudson County; New Jersey,New Jersey,4393,1382,273,1023,1592
34017014000,Census Tract 140; Hudson County; New Jersey,New Jersey,4914,998,85,102,3613
34017014101,Census Tract 141.01; Hudson County; New Jersey,New Jersey,4680,1757,113,724,1874
34017014102,Census Tract 141.02; Hudson County; New Jersey,New Jersey,4754,1461,338,344,2384
34017014200,Census Tract 142; Hudson County; New Jersey,New Jersey,5876,1570,132,80,3940
34017014300,Census Tract 143; Hudson County; New Jersey,New Jersey,5534,806,23,156,4444
34017014401,Census Tract 144.01; Hudson County; New Jersey,New Jersey,4558,882,1,167,3397
34017014402,Census Tract 144.02; Hudson County; New Jersey,New Jersey,3727,534,106,32,3055
34017014501,Census Tract 145.01; Hudson County; New Jersey,New Jersey,5188,752,24,532,3743
34017014502,Census Tract 145.02; Hudson County; New Jersey,New Jersey,3713,521,0,108,3034
34017014600,Census Tract 146; Hudson County; New Jersey,New Jersey,4466,726,74,350,3266
34017014700,Census Tract 147; Hudson County; New Jersey,New Jersey,5747,890,257,149,4426
34017014801,Census Tract 148.01; Hudson County; New Jersey,New Jersey,4755,866,26,531,3331
34017014802,Census Tract 148.02; Hudson County; New Jersey,New Jersey,1097,177,27,233,660
34017014900,Census Tract 149; Hudson County; New Jersey,New Jersey,3057,476,0,306,2122
34017015001,Census Tract 150.01; Hudson County; New Jersey,New Jersey,2147,881,152,521,469
34017015003,Census Tract 150.03; Hudson County; New Jersey,New Jersey,2688,244,41,20,2383
34017015004,Census Tract 150.04; Hudson County; New Jersey,New Jersey,3961,779,70,121,2783
34017015100,Census Tract 151; Hudson County; New Jersey,New Jersey,2969,464,1,132,2282
34017015201,Census Tract 152.01; Hudson County; New Jersey,New Jersey,3003,1147,31,937,818
34017015202,Census Tract 152.02; Hudson County; New Jersey,New Jersey,5734,1172,81,235,4219
34017015300,Census Tract 153; Hudson County; New Jersey,New Jersey,4695,366,60,81,4145
34017015500,Census Tract 155; Hudson County; New Jersey,New Jersey,4745,779,86,24,3856
34017015600,Census Tract 156; Hudson County; New Jersey,New Jersey,4334,467,66,181,3620
34017015700,Census Tract 157; Hudson County; New Jersey,New Jersey,3937,161,95,1,3621
34017015801,Census Tract 158.01; Hudson County; New Jersey,New Jersey,3263,1336,132,1317,417
34017015802,Census Tract 158.02; Hudson County; New Jersey,New Jersey,5466,359,104,244,4720
34017015900,Census Tract 159; Hudson County; New Jersey,New Jersey,6167,707,43,102,5253
34017016000,Census Tract 160; Hudson County; New Jersey,New Jersey,3801,473,34,112,3144
34017016100,Census Tract 161; Hudson County; New Jersey,New Jersey,3859,159,59,30,3602
34017016200,Census Tract 162; Hudson County; New Jersey,New Jersey,4550,469,61,123,3770
34017016300,Census Tract 163; Hudson County; New Jersey,New Jersey,4400,448,235,205,3415
34017016400,Census Tract 164; Hudson County; New Jersey,New Jersey,3908,273,33,92,3497
34017016500,Census Tract 165; Hudson County; New Jersey,New Jersey,4642,1101,233,278,2948
34017016600,Census Tract 166; Hudson County; New Jersey,New Jersey,3498,266,122,106,2898
